Date,net_orig,net_rep,net_absdiff,maxw_absdiff,gross_orig,gross_rep
2026-05-18,-0.0014249492724008924,-0.0014249492724008924,0.0,0.0,1.9784184814753714,1.9784184814753714
2026-05-19,-0.011322108674407071,-0.011322108674407071,0.0,0.0,1.9687466238907627,1.9687466238907627
2026-05-20,0.02519375858863931,0.02519375858863931,0.0,0.0,1.9544283289069098,1.9544283289069098
2026-05-21,0.00809384836900926,0.00809384836900926,0.0,0.0,1.9802511442774728,1.9802511442774728
2026-05-22,0.005178217273272031,0.005178217273272031,0.0,0.0,2.0,2.0
2026-05-25,-6.903358797702417e-05,-0.0003400148876931388,0.00027098129971611467,0.9452423783508145,1.7452423783508144,0.3
2026-05-26,-6.862179791923958e-05,0.0,6.862179791923958e-05,0.9039112127167971,2.0,0.3
2026-05-27,0.002283509353114442,0.003470164725180247,0.0011866553720658048,0.9260599136603704,2.0,0.3
2026-05-28,0.015140807179579486,0.0030984740648433593,0.012042333114736126,0.9247765225769757,2.0,0.3
2026-05-29,0.007549083686802751,0.002245344230823898,0.005303739455978853,0.9269353616746473,2.0,0.3
2026-06-01,0.003974020948017346,-0.003805020650444968,0.007779041598462314,0.9297057498665874,2.0,0.3
2026-06-02,0.007960415713963265,0.002697730860759928,0.005262684853203338,0.9354939473194916,2.0,0.3
2026-06-03,-0.008459138992668536,-0.0006002215965847157,0.00785891739608382,0.9378266769852446,2.0,0.3
2026-06-04,0.003543775319031002,0.00535811679230882,0.0018143414732778177,0.9689910884487214,2.0000000000000004,0.3
2026-06-05,-0.07646227646941353,-0.01123277389356358,0.06522950257584995,0.7815754685652615,1.4374137124542998,0.0
2026-06-08,0.012002370309849821,0.0,0.012002370309849821,0.8,1.4805640838768608,0.0
2026-06-09,-0.010182150287863897,0.0,0.010182150287863897,0.7990521222527085,1.468748490945532,0.0
2026-06-10,-0.025993869979428225,0.0,0.025993869979428225,0.733202047967048,1.3779095221225681,0.0
2026-06-11,0.0342125992236167,0.0,0.0342125992236167,0.6742390804301875,1.2526384894665912,0.0
2026-06-12,0.006988628121222874,-6e-05,0.007048628121222874,0.6810238940946223,1.5602515773577732,0.3
2026-06-15,0.04084878068403038,0.010655720732483021,0.030193059951547363,0.6536618416020078,1.5011599881152649,0.3
2026-06-16,-0.014782295880968917,-0.0004749348548999332,0.014307361026068983,0.6459359114064355,1.475751069630031,0.3
2026-06-17,-0.01996737088031296,-0.006561054855227317,0.013406316025085643,0.6266005740592409,1.15326486181197,0.0
2026-06-18,0.019653188125580617,-6e-05,0.01971318812558062,0.6261512721231114,1.4400439073862905,0.3
2026-06-22,-0.0028356259448434964,0.0004252400761939112,0.0032608660210374078,0.6245984327937335,1.4377675924651419,0.3
2026-06-23,-0.034109559924916245,-0.008127942916417035,0.02598161700849921,0.5973970358025972,1.072478135239777,0.0
2026-06-24,-0.0022941239098886366,0.0,0.0022941239098886366,0.5974443421833399,1.0720151345322793,0.0
2026-06-25,0.004707429731796289,-0.00021734646101479854,0.004924776192811088,5.551115123125783e-17,1.0867323050739925,1.0867323050739925
2026-06-26,-0.011012371233552108,-0.011012371233552108,0.0,1.1102230246251565e-16,1.0765131585762484,1.0765131585762484
2026-06-29,0.021666143332851003,0.021666143332851003,0.0,1.1102230246251565e-16,1.3272939626050124,1.3272939626050124
2026-06-30,0.01580052944298665,0.01580052944298665,0.0,1.1102230246251565e-16,1.3130033049124468,1.313003304912447
2026-07-01,-0.008561521567844451,-0.008561521567844451,0.0,1.1102230246251565e-16,1.3094553518293266,1.3094553518293268
2026-07-02,-0.007358864065026009,-0.007358864065026009,0.0,1.1102230246251565e-16,1.304466874269138,1.3044668742691383
2026-07-06,0.015231248199113707,0.015231248199113707,0.0,0.0,1.2942111927157678,1.2942111927157678
2026-07-07,-0.011987927513377418,-0.011987927513377418,0.0,0.0,1.2872728220221872,1.2872728220221872
2026-07-08,-0.0033298508636690444,-0.0033298508636690444,0.0,1.1102230246251565e-16,1.4380609262682693,1.4380609262682695
2026-07-09,0.01690074223284568,0.01690074223284568,0.0,0.0,1.4276341190173945,1.4276341190173945
2026-07-10,0.007520465987161247,0.007520465987161247,0.0,2.220446049250313e-16,1.4338709451215534,1.4338709451215537
