date,est,book,n_names,vol,ret,turnover,ret_net
2015-04-01,pca5,unconstrained,376,0.08651289160894739,-0.0006129250754263911,2.6250324861602135,-0.0032379575615866046
2015-04-01,pca5,long_only,376,0.08296534318655917,0.007975048297965007,0.6446161580261067,0.0073304321399389
2015-04-01,jse1,unconstrained,376,0.1401024681850411,-0.04425875044898162,2.080649013787424,-0.04633939946276905
2015-04-01,jse1,long_only,376,0.08612669867412455,-0.0014107115085909283,0.46938776780872776,-0.001880099276399656
2015-04-01,jse3,unconstrained,376,0.09367703805841181,0.0016885307172657352,2.5026473716800304,-0.000814116654414295
2015-04-01,jse3,long_only,376,0.07971488665699748,0.010827774184119565,0.6031592106740294,0.010224614973445536
2015-04-01,jse5,unconstrained,376,0.0890308998240121,-0.002058312263692852,2.873417919095667,-0.004931730182788519
2015-04-01,jse5,long_only,376,0.08301417051970944,0.007937233694398213,0.6489416249146563,0.007288292069483556
2015-04-01,lw,unconstrained,376,0.09785108406052764,0.01429808803897795,3.35811297504429,0.01093997506393366
2015-04-01,lw,long_only,376,0.08566290284850168,0.016360218978007175,0.8264763422155803,0.015533742635791594
2015-04-01,mp,unconstrained,376,0.09476479810437718,-0.007095775748202072,1.6801522749915732,-0.008775928023193645
2015-04-01,mp,long_only,376,0.08635824968541891,0.014671065909353008,0.5327824066177707,0.014138283502735237
2015-05-01,sample,unconstrained,378,0.07756813548371344,-0.013244686056438958,3.6228551603160857,-0.016867541216755044
2015-05-01,sample,long_only,378,0.0908682480679767,-0.003316853220453658,1.0921647769121545,-0.004409017997365813
2015-05-01,pca1,unconstrained,378,0.06913588788430107,0.009302251446319123,2.940780742704805,0.006361470703614319
2015-05-01,pca1,long_only,378,0.08232866154458528,0.005840898920314518,0.8310364759427062,0.005009862444371811
2015-05-01,pca3,unconstrained,378,0.0632171227858814,-0.003382908231695848,2.77535768535338,-0.006158265917049228
2015-05-01,pca3,long_only,378,0.082364349367751,0.0023491813061867098,0.7554526882774438,0.0015937286179092658
2015-05-01,pca5,unconstrained,378,0.062466548277142764,-0.005370387813102658,2.9076336312448072,-0.008278021444347465
2015-05-01,pca5,long_only,378,0.08357392707528573,0.002378159061396331,0.7281000779399951,0.001650058983456336
2015-05-01,jse1,unconstrained,378,0.07074892967702984,0.010026500578396613,3.7260715433833207,0.006300429035013292
2015-05-01,jse1,long_only,378,0.0819082117687561,0.005683105779908969,0.8517787235586354,0.004831327056350334
2015-05-01,jse3,unconstrained,378,0.06286345381137785,-0.005105568894099587,3.262488691306583,-0.00836805758540617
2015-05-01,jse3,long_only,378,0.08234430258333385,0.0022516083474248094,0.7670800750350157,0.0014845282723897936
2015-05-01,jse5,unconstrained,378,0.06143632082896189,-0.007091328950484395,3.2813625971019333,-0.010372691547586329
2015-05-01,jse5,long_only,378,0.08355977528666456,0.0022977896937675267,0.7397861156877961,0.0015580035780797304
2015-05-01,lw,unconstrained,378,0.06867218044426451,-0.001958959845318564,2.769609582459063,-0.004728569427777628
2015-05-01,lw,long_only,378,0.08606537415947878,0.0007049710733387673,0.7098751658623493,-4.904092523582023e-06
2015-05-01,mp,unconstrained,378,0.06357362094832154,-0.005552780364799547,1.9604915338628448,-0.007513271898662391
2015-05-01,mp,long_only,378,0.08293996536184828,-0.002280670001759882,0.6548259934307468,-0.002935495995190629
2015-06-01,sample,unconstrained,377,0.10939178616401407,0.013871074717075042,3.229340006618941,0.0106417347104561
2015-06-01,sample,long_only,377,0.1113412315705871,-0.006854151157557933,1.0024258288067,-0.007856576986364633
2015-06-01,pca1,unconstrained,377,0.1094930069223325,0.029551891184321027,2.206183348641464,0.027345707835679564
2015-06-01,pca1,long_only,377,0.10755358085165585,-0.002579218004837505,0.5443728291964948,-0.0031235908340339997
2015-06-01,pca3,unconstrained,377,0.09088151341809109,0.029688652754753426,2.109863853037747,0.027578788901715678
2015-06-01,pca3,long_only,377,0.10410320265895202,-0.002604588396769981,0.5365371245232631,-0.0031411255212932445
2015-06-01,pca5,unconstrained,377,0.09146853001911084,0.026938857169640656,2.1750023209882587,0.024763854848652397
2015-06-01,pca5,long_only,377,0.10365288122972761,-0.0038944960279307453,0.5340637378974331,-0.004428559765828178
2015-06-01,jse1,unconstrained,377,0.1313873848350304,0.05649826406593809,3.339410865692285,0.053158853200245805
2015-06-01,jse1,long_only,377,0.10721882828506933,-0.0025154278489509987,0.5601789639050039,-0.003075606812856003
2015-06-01,jse3,unconstrained,377,0.09508642302827301,0.04967330104529831,2.867538123013415,0.046805762922284895
2015-06-01,jse3,long_only,377,0.10375050350323523,-0.0025827226970618275,0.5461955736328936,-0.003128918270694721
2015-06-01,jse5,unconstrained,377,0.09573334648987306,0.04389725248331974,2.7731958356123343,0.04112405664770741
2015-06-01,jse5,long_only,377,0.10337721415459689,-0.0037717497494100492,0.5429439445957741,-0.004314693694005823
2015-06-01,lw,unconstrained,377,0.08526400323901857,0.013123298678156666,2.0356047577710066,0.01108769392038566
2015-06-01,lw,long_only,377,0.1011225129594084,-0.008011858821346623,0.5495835258650836,-0.008561442347211706
2015-06-01,mp,unconstrained,377,0.09389601343862944,0.03226654880427459,1.6742503379420564,0.030592298466332535
2015-06-01,mp,long_only,377,0.10291576037184744,-0.0019168780123679516,0.5097954041159245,-0.002426673416483876
2015-07-01,sample,unconstrained,379,0.09820130449167029,-0.002327221177591987,3.2101474688893807,-0.0055373686464813675
2015-07-01,sample,long_only,379,0.1085320715021701,-0.0024889342874347257,1.021864655874022,-0.003510798943308748
2015-07-01,pca1,unconstrained,379,0.09673423511712424,0.007233149839026672,2.7235231777630524,0.0045096266612636195
2015-07-01,pca1,long_only,379,0.0995977427810457,0.010358387561241337,0.7257497348020253,0.00963263782643931
2015-07-01,pca3,unconstrained,379,0.0844861922001534,0.026541509881453273,2.6451769496115225,0.02389633293184175
2015-07-01,pca3,long_only,379,0.0988096866712573,0.015020168245865332,0.6909798994080376,0.014329188346457295
2015-07-01,pca5,unconstrained,379,0.08426158104876583,0.023712874353187977,2.8215666819293777,0.0208913076712586
2015-07-01,pca5,long_only,379,0.09805946917078719,0.014698285331112951,0.7216143654072275,0.013976670965705724
2015-07-01,jse1,unconstrained,379,0.11936914224498008,0.0002884176568837089,4.186914817287409,-0.0038984971604037006
2015-07-01,jse1,long_only,379,0.0995336477182351,0.009777605406740998,0.7494565042081602,0.009028148902532838
2015-07-01,jse3,unconstrained,379,0.09198372958285925,0.02939984416051761,3.66570550316937,0.025734138657348242
2015-07-01,jse3,long_only,379,0.09839900979125489,0.015135110681416408,0.7075682565769394,0.014427542424839469
2015-07-01,jse5,unconstrained,379,0.08915581849058023,0.025626223549427434,3.7395056647888683,0.021886717884638567
2015-07-01,jse5,long_only,379,0.09773861247670902,0.014767131921080097,0.7337339099429158,0.01403339801113718
2015-07-01,lw,unconstrained,379,0.08887281958517503,-0.009522999661567885,2.9415086170417073,-0.012464508278609593
2015-07-01,lw,long_only,379,0.10664548116488078,-0.0031433938172956907,0.7818353964189434,-0.003925229213714634
2015-07-01,mp,unconstrained,379,0.08338306033281952,0.00039701437033769476,2.0775945130159057,-0.001680580142678211
2015-07-01,mp,long_only,379,0.10201008462402412,-0.005075135020054968,0.6480785631283413,-0.005723213583183309
2015-08-03,sample,unconstrained,380,0.23677062971201032,-0.05744666004183319,2.3941846161230655,-0.059840844657956256
2015-08-03,sample,long_only,380,0.26481927254578624,-0.06788624314507072,0.8174776524509588,-0.06870372079752168
2015-08-03,pca1,unconstrained,380,0.20408728286561462,-0.058908315124723845,2.439902177873094,-0.06134821730259694
2015-08-03,pca1,long_only,380,0.2322508632131411,-0.07368496075883671,0.6965337748368146,-0.07438149453367353
2015-08-03,pca3,unconstrained,380,0.2178841385868599,-0.04470780294041825,2.6733278409987924,-0.04738113078141704
2015-08-03,pca3,long_only,380,0.2465329823536149,-0.0686829649743328,0.6810203429475864,-0.06936398531728039
2015-08-03,pca5,unconstrained,380,0.2260609893530475,-0.05673272944657925,2.470630239971604,-0.059203359686550855
2015-08-03,pca5,long_only,380,0.25160917820734535,-0.07258293707415378,0.5895130693990398,-0.07317245014355282
2015-08-03,jse1,unconstrained,380,0.20976080227211458,-0.052817584163049255,3.569450530026699,-0.05638703469307595
2015-08-03,jse1,long_only,380,0.23128380345122257,-0.07366626077400718,0.7213097751119054,-0.07438757054911908
2015-08-03,jse3,unconstrained,380,0.21634498380362693,-0.03686485976303286,3.559563933457124,-0.040424423696489985
2015-08-03,jse3,long_only,380,0.24574458480967246,-0.06858393290445108,0.6861165584472491,-0.06927004946289833
2015-08-03,jse5,unconstrained,380,0.22217142318438773,-0.052615825743111605,3.1811448688342123,-0.055796970611945815
2015-08-03,jse5,long_only,380,0.25108176225174206,-0.07256155953095242,0.5983953638095177,-0.07315995489476193
2015-08-03,lw,unconstrained,380,0.2344774525426214,-0.05388711263445253,2.319457498309286,-0.05620657013276182
2015-08-03,lw,long_only,380,0.26255054853547966,-0.07023117872444022,0.6429783079060716,-0.0708741570323463
2015-08-03,mp,unconstrained,380,0.23090259293084012,-0.05454433498876744,1.641857939870405,-0.05618619292863785
2015-08-03,mp,long_only,380,0.2600822666082453,-0.0687574701175902,0.504074437335003,-0.06926154455492521
2015-09-01,sample,unconstrained,379,0.14979640391503102,0.003291263167821452,4.464894604321207,-0.0011736314364997552
2015-09-01,sample,long_only,379,0.1978896102554996,-0.003486095326073555,1.1461844691964997,-0.004632279795270055
2015-09-01,pca1,unconstrained,379,0.1357426094104058,0.06982912803407229,2.6324527575930254,0.06719667527647927
2015-09-01,pca1,long_only,379,0.15920012587348067,0.026785472058611835,0.6054057315363544,0.02618006632707548
2015-09-01,pca3,unconstrained,379,0.1375024495684922,-0.011011875124277266,4.523966466418838,-0.015535841590696105
2015-09-01,pca3,long_only,379,0.17354822049855986,0.00354473424861596,0.8742462721571136,0.0026704879764588465
2015-09-01,pca5,unconstrained,379,0.1264461115951867,-0.008014425212251866,4.929320946851995,-0.012943746159103861
2015-09-01,pca5,long_only,379,0.1740017531017975,0.004177322411333566,0.9774466052203652,0.003199875806113201
2015-09-01,jse1,unconstrained,379,0.1560294208656642,0.0829590948034169,3.1884494577316866,0.07977064534568522
2015-09-01,jse1,long_only,379,0.15867427560126293,0.02719157070797493,0.6086842209119483,0.026582886487062984
2015-09-01,jse3,unconstrained,379,0.14275479057349433,-0.013323444977550192,5.368125258526769,-0.01869157023607696
2015-09-01,jse3,long_only,379,0.17306815881590515,0.0036603577802488078,0.8821629916889548,0.002778194788559853
2015-09-01,jse5,unconstrained,379,0.12800700022610645,-0.009794787470157579,5.738440529170676,-0.015533227999328256
2015-09-01,jse5,long_only,379,0.17364786940505528,0.004294242483947552,0.9868865661065621,0.0033073559178409904
2015-09-01,lw,unconstrained,379,0.14172300793087544,-0.037521620697080454,4.2862243308411685,-0.04180784502792162
2015-09-01,lw,long_only,379,0.18515199818929906,-0.013886675336150464,0.9047825035265782,-0.014791457839677042
2015-09-01,mp,unconstrained,379,0.14992423352488088,-0.031511262479165976,3.194442728544689,-0.034705705207710665
2015-09-01,mp,long_only,379,0.1880967983868491,-0.015172919497299018,0.8452306668557941,-0.016018150164154813
2015-10-01,sample,unconstrained,381,0.14835874505271937,0.05024817682572672,4.950319327949272,0.04529785749777745
2015-10-01,sample,long_only,381,0.12582362375506756,0.07588564427747022,1.046774797390345,0.07483886948007987
2015-10-01,pca1,unconstrained,381,0.1769485816906855,0.02742407188840823,1.2654950267866147,0.026158576861621617
2015-10-01,pca1,long_only,381,0.10829122131992601,0.06544673634396525,0.30444188346551115,0.06514229446049974
2015-10-01,pca3,unconstrained,381,0.1481336939143669,0.04437068924831914,2.1429744304701663,0.042227714817848976
2015-10-01,pca3,long_only,381,0.11155491788632574,0.0746174952654811,0.4377915636522046,0.0741797037018289
2015-10-01,pca5,unconstrained,381,0.13542330744614106,0.03913961864264442,2.327706789408208,0.03681191185323621
2015-10-01,pca5,long_only,381,0.11254642719134383,0.07374290927358533,0.44149093305365134,0.07330141834053168
2015-10-01,jse1,unconstrained,381,0.20504776558325793,0.018786667947960335,1.511004335938881,0.017275663612021454
2015-10-01,jse1,long_only,381,0.10802572935738085,0.06512090441148154,0.3035531048239079,0.06481735130665763
2015-10-01,jse3,unconstrained,381,0.1699881073525635,0.03893262779773329,2.4601344797550073,0.03647249331797828
2015-10-01,jse3,long_only,381,0.11119410245973693,0.0744211094997836,0.44081861469387573,0.07398029088508973
2015-10-01,jse5,unconstrained,381,0.15100107526017795,0.0340965221975545,2.6420199896640493,0.03145450220789045
2015-10-01,jse5,long_only,381,0.11229519166406893,0.07366645089784594,0.4444123252695803,0.07322203857257636
2015-10-01,lw,unconstrained,381,0.10031135271509924,0.024998204754315533,3.7622227983645113,0.02123598195595102
2015-10-01,lw,long_only,381,0.12186944497902374,0.0769418405229455,0.6706881832588779,0.07627115233968662
2015-10-01,mp,unconstrained,381,0.12758064751109235,0.04154390182403124,1.5353070538132068,0.04000859477021804
2015-10-01,mp,long_only,381,0.1274955677592823,0.07565887266586416,0.379022888877087,0.07527984977698707
2015-11-02,sample,unconstrained,385,0.1493868829575279,-0.0018719911111955909,3.562798510432498,-0.005434789621628089
2015-11-02,sample,long_only,385,0.12389290459773987,-0.0005151786546530469,0.7261556001694757,-0.0012413342548225226
2015-11-02,pca1,unconstrained,385,0.21376403045063447,-0.0288896467833595,1.2395934182168735,-0.030129240201576375
2015-11-02,pca1,long_only,385,0.1216067180018999,-0.003374994333116447,0.3285675556885711,-0.003703561888805018
2015-11-02,pca3,unconstrained,385,0.21876110029902462,-0.054337671295098505,2.7946636676540284,-0.05713233496275254
2015-11-02,pca3,long_only,385,0.12001252211382586,-0.008567369878904755,0.583887882330423,-0.009151257761235177
2015-11-02,pca5,unconstrained,385,0.11316655673583316,-0.03342168216957729,2.8281138151060707,-0.036249795984683364
2015-11-02,pca5,long_only,385,0.11314270709119412,-0.0028112826113568367,0.4996092318606201,-0.0033108918432174566
2015-11-02,jse1,unconstrained,385,0.24318370743942902,-0.03466749015520687,1.4309792619832398,-0.03609846941719011
2015-11-02,jse1,long_only,385,0.12180223556498533,-0.003384946297117419,0.32831551101944345,-0.0037132618081368624
2015-11-02,jse3,unconstrained,385,0.24137088003014376,-0.0613650782867069,3.187430087165591,-0.06455250837387248
2015-11-02,jse3,long_only,385,0.120114488569994,-0.008562783983191971,0.5884369426181328,-0.009151220925810104
2015-11-02,jse5,unconstrained,385,0.11770093071011199,-0.03767404600835903,3.177882883627638,-0.04085192889198667
2015-11-02,jse5,long_only,385,0.11311733120606804,-0.0028147448648154286,0.49973570571735393,-0.0033144805705327823
2015-11-02,lw,unconstrained,385,0.11922236468285008,-0.07330305346465857,2.764355320470498,-0.07606740878512906
2015-11-02,lw,long_only,385,0.12096918330164935,-0.01721951313921192,0.5116742121349291,-0.017731187351346846
2015-11-02,mp,unconstrained,385,0.19996735490357215,-0.055624223516112195,2.325319600559655,-0.05794954311667185
2015-11-02,mp,long_only,385,0.12358202445128182,-0.013821631718138577,0.607957562231912,-0.014429589280370489
2015-12-01,sample,unconstrained,385,0.17920153389477225,-0.010816987246541628,3.8883659891195412,-0.014705353235661169
2015-12-01,sample,long_only,385,0.179500455634287,-0.03712187155643173,0.9347342289415848,-0.038056605785373315
2015-12-01,pca1,unconstrained,385,0.19776604147683038,0.04022108955543978,1.6163136389470663,0.038604775916492716
2015-12-01,pca1,long_only,385,0.16476297260993458,-0.015605139932312558,0.4323877314780884,-0.016037527663790647
2015-12-01,pca3,unconstrained,385,0.13460862095792533,0.030736414198879354,2.6196005183157562,0.028116813680563596
2015-12-01,pca3,long_only,385,0.16008847128042888,-0.01893029395578126,0.5933888352131726,-0.019523682790994434
2015-12-01,pca5,unconstrained,385,0.14168811347869295,0.014074333593106076,3.866143620402645,0.010208189972703431
2015-12-01,pca5,long_only,385,0.16598592386764216,-0.0261667447785588,0.7908982555261365,-0.026957643034084936
2015-12-01,jse1,unconstrained,385,0.21759367158333087,0.05567427975172448,1.8813301821253137,0.053792949569599166
2015-12-01,jse1,long_only,385,0.1644859973066056,-0.014942152466466702,0.43471615779349165,-0.015376868624260194
2015-12-01,jse3,unconstrained,385,0.14036101126667666,0.043063163497684506,2.962586461864242,0.04010057703582026
2015-12-01,jse3,long_only,385,0.15985823330145862,-0.018320767094933972,0.5939236672520262,-0.018914690762186
2015-12-01,jse5,unconstrained,385,0.14452102119655608,0.021910464215705173,4.32993468714853,0.017580529528556644
2015-12-01,jse5,long_only,385,0.16573529292212538,-0.025829475541759503,0.7973094959857046,-0.026626785037745206
2015-12-01,lw,unconstrained,385,0.11442667292035476,-0.03481671301316798,3.6838822339093604,-0.03850059524707734
2015-12-01,lw,long_only,385,0.16299748912339837,-0.045491420272248104,0.7321700635794349,-0.04622359033582754
2015-12-01,mp,unconstrained,385,0.14288965918063223,-0.008621105294615603,2.4952311610052504,-0.011116336455620855
2015-12-01,mp,long_only,385,0.15995223607861223,-0.03614709659775224,0.6108423364636087,-0.03675793893421585
2016-01-04,sample,unconstrained,388,0.18068966297389616,0.026164653480311557,4.174620658305412,0.021990032822006143
2016-01-04,sample,long_only,388,0.2359632385387222,-0.026506653045812532,1.1997448116173755,-0.02770639785742991
2016-01-04,pca1,unconstrained,388,0.14682202470030514,0.09857322103328212,1.5168198275660973,0.09705640120571601
2016-01-04,pca1,long_only,388,0.1794121909098705,0.009889829913573926,0.49422826259181174,0.009395601650982114
2016-01-04,pca3,unconstrained,388,0.12382783549369328,0.08032976080076625,2.386731486107012,0.07794302931465923
2016-01-04,pca3,long_only,388,0.18890720812914535,-0.0024453601551391903,0.646305456245142,-0.0030916656113843324
2016-01-04,pca5,unconstrained,388,0.1321676776110368,0.07047956068262723,3.0907825987908097,0.06738877808383642
2016-01-04,pca5,long_only,388,0.1960040125886081,-0.0074262635940944765,0.7935786371278413,-0.008219842231222317
2016-01-04,jse1,unconstrained,388,0.16360022260775012,0.1236191772119701,1.8002622521153175,0.1218189149598548
2016-01-04,jse1,long_only,388,0.17858082913655088,0.010798867056196652,0.5023954621810605,0.010296471594015592
2016-01-04,jse3,unconstrained,388,0.1227240721473341,0.09469488780300035,2.7256369671786045,0.09196925083582175
2016-01-04,jse3,long_only,388,0.18789483054722483,-0.0018431950583908015,0.6537394783971583,-0.0024969345367879597
2016-01-04,jse5,unconstrained,388,0.13173780809257354,0.08118538830910682,3.4570820773180584,0.07772830623178877
2016-01-04,jse5,long_only,388,0.1954784124711885,-0.007091241334566787,0.7995376198719697,-0.007890778954438757
2016-01-04,lw,unconstrained,388,0.17413108220840043,0.04997539204946139,3.553960621657063,0.046421431427804326
2016-01-04,lw,long_only,388,0.2246982887176298,-0.02295325878623187,0.880872204543887,-0.023834130990775755
2016-01-04,mp,unconstrained,388,0.14405561106729417,0.053326536461995824,2.209236506173002,0.05111729995582282
2016-01-04,mp,long_only,388,0.21952776909638966,-0.01669852600407205,0.7112690055972566,-0.017409795009669306
2016-02-01,sample,unconstrained,391,0.1799642260877812,0.05008583684111133,3.1699475789683085,0.04691588926214302
2016-02-01,sample,long_only,391,0.20366580729085854,0.04269842935967467,0.7257600686065981,0.04197266929106807
2016-02-01,pca1,unconstrained,391,0.1641079106207907,0.014894695747968536,1.3053573410447787,0.013589338406923756
2016-02-01,pca1,long_only,391,0.13122640558520626,0.026244166697610427,0.4755599675383698,0.025768606730072058
2016-02-01,pca3,unconstrained,391,0.1129505622478981,0.049462574744673866,2.523900847464712,0.046938673897209154
2016-02-01,pca3,long_only,391,0.1566671760772314,0.03566580164754149,0.7110396619496641,0.034954761985591824
2016-02-01,pca5,unconstrained,391,0.11171915386878575,0.04184566759727215,2.4809620714184306,0.03936470552585372
2016-02-01,pca5,long_only,391,0.15813273680348075,0.03538735185744829,0.6525567912042962,0.034734795066243995
2016-02-01,jse1,unconstrained,391,0.1876244893761677,0.012801627475629178,1.5410008560229143,0.011260626619606263
2016-02-01,jse1,long_only,391,0.13047131176525337,0.026063916576777313,0.48448845006933977,0.025579428126707972
2016-02-01,jse3,unconstrained,391,0.12328169472319281,0.050115731543162415,2.7268477158493623,0.04738888382731305
2016-02-01,jse3,long_only,391,0.15625116152983237,0.0355353306362743,0.716573952169788,0.034818756684104515
2016-02-01,jse5,unconstrained,391,0.12097524218515368,0.04203916691880267,2.6686864624985707,0.0393704804563041
2016-02-01,jse5,long_only,391,0.1578687657839415,0.03528327160599866,0.6559080880207271,0.03462736351797793
2016-02-01,lw,unconstrained,391,0.09850332091749114,0.03575030493118112,2.7802214709697033,0.03297008346021142
2016-02-01,lw,long_only,391,0.20239232779041902,0.043980046550246066,0.6635006678670691,0.043316545882378994
2016-02-01,mp,unconstrained,391,0.1116792752076686,0.04910914721231864,1.7688998421091457,0.0473402473702095
2016-02-01,mp,long_only,391,0.18701055390134122,0.046549262313407266,0.5870462197054458,0.04596221609370182
2016-03-01,sample,unconstrained,392,0.10064895934127298,0.026365102114265987,2.950519523371721,0.023414582590894267
2016-03-01,sample,long_only,392,0.11798743011142308,0.054238690208043575,0.6094591270414401,0.053629231081002135
2016-03-01,pca1,unconstrained,392,0.09770118215699568,0.052365028266480707,0.961488921634126,0.05140353934484658
2016-03-01,pca1,long_only,392,0.058854028623688805,0.05746253476499312,0.3394056338914954,0.057123129131101624
2016-03-01,pca3,unconstrained,392,0.08275966044034373,0.06523855492627813,2.528977257087178,0.06270957766919096
