cell,,date,p,psi1,vol_pca1,vol_jse1,turnover_pca1,turnover_jse1
mid_63,45,2022-02-01,387,0.9813370016979378,0.17630077681757453,0.1752965205691944,0.43004366952583944,0.43610596643058885
mid_63,46,2022-03-01,387,0.9863038691629483,0.1520745525687827,0.1507668540862892,0.38767458883686007,0.3971957007778343
mid_63,47,2022-04-01,387,0.9876386778323497,0.17813581465692924,0.17774830053213125,0.36369196883159466,0.37049412836236933
mid_63,48,2022-05-02,387,0.9882626963046319,0.22326636104825612,0.2224408477694665,0.2553554935041831,0.25845605808296923
mid_63,49,2022-06-01,387,0.9905016093277333,0.25295371435262587,0.2522966821419677,0.3765655666606468,0.3790119862435119
mid_63,50,2022-07-01,388,0.9917126537540927,0.1398861133517669,0.13950785105102032,0.30568375983038043,0.30864330415495844
mid_63,51,2022-08-01,388,0.9913099946672026,0.14429072948400906,0.14373944153940257,0.2421980879464929,0.24415814080976808
mid_63,52,2022-09-01,388,0.9896807242790017,0.20970067244326987,0.20892226300863828,0.3382648415157805,0.342111494458366
mid_63,53,2022-10-03,388,0.989823451419433,0.22328315840042212,0.22256567406141498,0.3308675729859485,0.33205037317276304
mid_63,54,2022-11-01,388,0.9906213942800499,0.17143031903301414,0.17056924669630133,0.4045852878395761,0.40740636631080435
mid_63,55,2022-12-01,388,0.9908196281991761,0.13122180062838557,0.13049408712552363,0.3451649734981956,0.3501631592596478
mid_63,56,2023-01-03,389,0.9898405635576493,0.13070092995867993,0.13015636640736736,0.257084321696781,0.259854394193491
mid_63,57,2023-02-01,389,0.9881795490681319,0.08910409305904961,0.08857373014518684,0.30578455235744617,0.30975295498995165
mid_63,58,2023-03-01,389,0.9833827869493458,0.19827983081303235,0.19696517211257436,0.42425811312938283,0.4311205114721779
mid_63,59,2023-04-03,389,0.9832860234973125,0.09934171262564295,0.09816966104466089,0.4786246434959686,0.487210053404455
mid_63,60,2023-05-01,389,0.9837078066285775,0.09786001159753757,0.09704184362929875,0.3173494747485368,0.3201420301162599
mid_63,61,2023-06-01,390,0.9859384263276325,0.1295701644749145,0.12900960137473144,0.4657984528073242,0.47317930843847733
mid_63,62,2023-07-03,391,0.9831022367042462,0.08921711992763715,0.0891878368008678,0.33997951026090134,0.3414425322776774
mid_63,63,2023-08-01,391,0.9812254606554774,0.09176598564533944,0.09144505462959586,0.27290322071328804,0.2733212636686549
mid_63,64,2023-09-01,392,0.9712572271564057,0.11490221324722283,0.11416886108799751,0.46966637522605337,0.482043838213473
mid_63,65,2023-10-02,394,0.9692624570768206,0.14818615648411093,0.14771957672950273,0.36204900191185707,0.37586295499527633
mid_63,66,2023-11-01,395,0.9748309253335748,0.14153216913639333,0.1392912239813345,0.5643628781069643,0.5804754515532338
mid_63,67,2023-12-01,395,0.9844089875059961,0.10856993059821989,0.10794454779639014,0.5233337686126964,0.5385873607357012
mid_63,68,2024-01-02,396,0.9848194712426255,0.1055296750744164,0.10479440950820867,0.2841820142727364,0.29157905992392746
mid_63,69,2024-02-01,396,0.9850595612336558,0.11117350314097381,0.11052812013056032,0.35567175433599096,0.3602105178055838
mid_63,70,2024-03-01,396,0.9808682226860628,0.08543353617075201,0.08489228693888058,0.3862124977352924,0.3895812648429684
mid_63,71,2024-04-01,396,0.9754871431492984,0.10953657499739362,0.10896338284164607,0.31493243361425677,0.3236770955836141
mid_63,72,2024-05-01,396,0.9737297632354898,0.10857732696323595,0.10797233346935017,0.3843271484571106,0.3930660207591282
mid_63,73,2024-06-03,397,0.96816600208308,0.08515447691859383,0.08444358280408383,0.5022363384426483,0.515656135604744
mid_63,74,2024-07-01,397,0.9682329181902626,0.13014393090129792,0.12932332139869596,0.30079369502667225,0.3059450924734176
mid_63,75,2024-08-01,398,0.972480588707727,0.14887240621830616,0.14757855988452717,0.5327715640139199,0.5413953459492857
mid_63,76,2024-09-03,398,0.9848378161869932,0.08568951752428201,0.08538808821157365,0.41564745962402894,0.4235152485868817
mid_63,77,2024-10-01,398,0.9863028703531801,0.09582430968449053,0.09591658801029967,0.17967372839390602,0.17984420523337638
mid_63,78,2024-11-01,398,0.9780254865097302,0.12780150304478494,0.1261763707311644,0.35586127438331294,0.35870909523276934
mid_63,79,2024-12-02,398,0.9756239053452903,0.13544941436475955,0.13535619834439902,0.5162148681007315,0.5245821734246864
mid_63,80,2025-01-02,399,0.97767235625212,0.1414290400010082,0.14183935416752347,0.2634132548641891,0.2679178281291722
mid_63,81,2025-02-03,399,0.9784719022593624,0.10910024007336795,0.10868830772312145,0.2963478477622913,0.29882522456958627
mid_63,82,2025-03-03,399,0.9706029779126353,0.1523038977408099,0.1510872717698617,0.5298623407303042,0.5414614937827625
mid_63,83,2025-04-01,399,0.976949909920707,0.3499103746492384,0.34683183524348127,0.3370362173638919,0.34384552122386397
mid_63,84,2025-05-01,399,0.9930856942867673,0.13972826086350754,0.13951321274300393,0.43777401696573076,0.4385565525183543
mid_63,85,2025-06-02,399,0.9943056838459757,0.10838508931670673,0.10820309804262182,0.2555033008850147,0.2564347626152092
mid_63,86,2025-07-01,399,0.9941926356903715,0.10837490220194151,0.10822408850628028,0.1726168538200003,0.17244273224347167
mid_63,87,2025-08-01,399,0.9792767060402627,0.10726553159888433,0.10604495930691347,0.4376531174150763,0.4437393584418427
mid_63,88,2025-09-02,399,0.9740099978733391,0.08399555596065679,0.08351303929516103,0.37752427082361484,0.3788914746345254
mid_63,89,2025-10-01,399,0.9709630217116455,0.10145473574198322,0.09979813663623653,0.21926932629861656,0.22230865934694258
mid_63,90,2025-11-03,399,0.9735005572022452,0.09480858424586004,0.0922018275036696,0.47003000043587656,0.48602467299445495
mid_63,91,2025-12-01,399,0.9719531116555099,0.07121357494775536,0.07079300506509777,0.2955059036570006,0.306002308656928
mid_63,92,2026-01-02,399,0.9734267223580826,0.0771526608055984,0.07541934257430746,0.1752061496119759,0.17924602153136712
mid_63,93,2026-02-02,400,0.9704684237156114,0.07468678301515297,0.07182023617526889,0.29733858444943817,0.30081173000850514
mid_63,94,2026-03-02,400,0.9603245814142122,0.09520182708395451,0.09046677542896348,0.4623949096076436,0.48783045582616325
mid_63,95,2026-04-01,400,0.9723680026162973,0.07008726579566339,0.06807787154263778,0.3121351626203378,0.327783972874052
mid_63,96,2026-05-01,400,0.9718576902579895,0.06339523849285553,0.06128298374855801,0.24394960222031054,0.26350328908320386
mid_63,97,2026-06-01,400,0.9777478181396502,0.08789539133954964,0.08781578454324072,0.41313391049525383,0.43619187370961
mid_63,98,2026-07-01,400,0.970264596511151,0.07780692719191856,0.07855545440290236,0.28150695641563767,0.2795706779497882
mid_252,1,2019-03-01,347,0.9950445206682728,0.09346207369716167,0.09304053259850165,0.10642641437329438,0.1064726894862037
mid_252,2,2019-04-01,348,0.9949672993844163,0.09409568251628207,0.0941917568866634,0.06418729125267741,0.06391692599862538
mid_252,3,2019-05-01,350,0.9947865264032341,0.10450603527312893,0.1042512381709974,0.07155224241593577,0.0719494187900161
mid_252,4,2019-06-03,352,0.9952042327829689,0.10039710209339021,0.1005898316163968,0.0758055471622939,0.07592424181549551
mid_252,5,2019-07-01,353,0.9953468338447458,0.08238818087531798,0.08236832643875405,0.054239872794848834,0.054258219228396645
mid_252,6,2019-08-01,353,0.9953908694278559,0.16197320978785484,0.16153229194908575,0.0789689232304226,0.07901881782259668
mid_252,7,2019-09-03,353,0.9959196108130142,0.07173506052505478,0.07172319754401665,0.09313796273756317,0.0934898408719416
mid_252,8,2019-10-01,354,0.9959891417462293,0.07725602630031748,0.07714596818684805,0.055719682615694766,0.05568641912546618
mid_252,9,2019-11-01,355,0.9956827949926729,0.08386554665070464,0.0840719413455466,0.11254623141214405,0.11254969573674377
mid_252,10,2019-12-02,355,0.9955452430151339,0.05607985946996862,0.05628079189832687,0.10151984914622185,0.10164829680001819
mid_252,11,2020-01-02,355,0.994667850847097,0.08251977200386981,0.08239137537093776,0.11266545864384453,0.11309164165231594
mid_252,12,2020-02-03,355,0.9943252758466492,0.2840052441732431,0.2841267604643907,0.08072415702653901,0.08054115121166495
mid_252,13,2020-03-02,355,0.9950838332845334,1.0597353038669244,1.0597580423645008,0.18308971280464142,0.1835850076826822
mid_252,14,2020-04-01,355,0.998000470172757,0.4049421751655394,0.4044345438350561,0.9396330390570282,0.9428965710134339
mid_252,15,2020-05-01,356,0.9980900113203311,0.28494720273704366,0.2844105263337606,0.14555547241792235,0.14598195654383989
mid_252,16,2020-06-01,358,0.9981514536510603,0.27501525914599384,0.2746537041466834,0.1143748672132196,0.11435988151560475
mid_252,17,2020-07-01,359,0.9981976590293813,0.14128363442133282,0.14116583463750812,0.07149539931333573,0.07158037464244127
mid_252,18,2020-08-03,360,0.9981890116065536,0.0774588296892677,0.07736682182802655,0.06086810982789442,0.060905987398589545
mid_252,19,2020-09-01,360,0.9981383939605849,0.19751578295589775,0.19742413814909773,0.06548375399343231,0.06567250654551474
mid_252,20,2020-10-01,362,0.9981481386327634,0.16473276362762038,0.16459925719843005,0.1154145180570309,0.11547311270184113
mid_252,21,2020-11-02,363,0.9981447949609856,0.14446281745205336,0.14422618705926354,0.047822113614291506,0.047813296757009224
mid_252,22,2020-12-01,364,0.9980638895972865,0.09815764825275589,0.09810785214317495,0.06825553143713509,0.06838675565692864
mid_252,23,2021-01-04,365,0.9980389436296627,0.1828245073572058,0.18275203018212313,0.05314620489641264,0.05294644814558444
mid_252,24,2021-02-01,365,0.9979384960000979,0.1502750585201069,0.15023585645377135,0.0742998552379916,0.07443650432524299
mid_252,25,2021-03-01,365,0.9978730445320074,0.17341890918610506,0.17335701387435534,0.04664748965557061,0.04677483388719829
mid_252,26,2021-04-01,365,0.9968519298267322,0.08855578212299045,0.08851300082266993,0.3460792870869568,0.3470156184101395
mid_252,27,2021-05-03,366,0.9963938298052327,0.14500500958132984,0.14489402572432292,0.20619286092952882,0.20682817965425002
mid_252,28,2021-06-01,366,0.9957594497679914,0.1096585598581319,0.10953123723404774,0.12538684053145857,0.12583532608799858
mid_252,29,2021-07-01,370,0.994628630729444,0.13003579806567225,0.12976167036983904,0.13375502662974653,0.1344759874699744
mid_252,30,2021-08-02,370,0.9947413723432942,0.08333796333184965,0.0832012676043659,0.0903335225015435,0.09080823398309489
mid_252,31,2021-09-01,370,0.9948658106308721,0.11616369840558291,0.11599199847656458,0.08561858352943155,0.08593375921682597
mid_252,32,2021-10-01,372,0.9948087950753678,0.10596829132498536,0.10585028245867763,0.09865489031243063,0.09917188719918998
mid_252,33,2021-11-01,373,0.9946078928246029,0.114731211799633,0.1144566383295367,0.09694509657566056,0.09693567545766285
mid_252,34,2021-12-01,374,0.9941195697917476,0.13954977094812368,0.13923356633406564,0.2527297278112769,0.25419473707243556
mid_252,35,2022-01-03,376,0.9943713622445862,0.14720448140028963,0.14686817423597626,0.0895078300199639,0.08993372135309388
mid_252,36,2022-02-01,376,0.9949602260998499,0.17884054770067714,0.1786905192817796,0.13775082623659216,0.13817812528716594
mid_252,37,2022-03-01,376,0.995058536989045,0.1505786497110968,0.15024750170934234,0.12980009865137274,0.1303249864909543
mid_252,38,2022-04-01,377,0.9952562578670339,0.17130417771446013,0.17122438041254553,0.17157141670469478,0.17264751880047421
mid_252,39,2022-05-02,379,0.9955486874051406,0.20761569198412622,0.20724514428345778,0.11225214700991631,0.1130092400991863
mid_252,40,2022-06-01,379,0.9961040421335746,0.2497412587434917,0.24946826348167253,0.15923503256614463,0.16003814873208305
mid_252,41,2022-07-01,381,0.996524863664057,0.13687702869467105,0.13672796361509956,0.12374195533772189,0.12398491149804473
mid_252,42,2022-08-01,385,0.9965222283142449,0.14312091123846438,0.1428816799446993,0.09886103320926012,0.09957081956253389
mid_252,43,2022-09-01,385,0.9966514745753544,0.2230768105866476,0.22288270038880903,0.07697244601428471,0.07732982585781042
mid_252,44,2022-10-03,386,0.996845589077358,0.23284621263604863,0.23264840830219896,0.0927122036337184,0.09307563269198062
mid_252,45,2022-11-01,387,0.9970152480666498,0.1950016817597217,0.19471952533143458,0.09235897792745149,0.09256101948872361
mid_252,46,2022-12-01,387,0.9972739672197029,0.14126556237646087,0.1410651478202095,0.1290473014967406,0.12957324924425664
mid_252,47,2023-01-03,387,0.9973097193383939,0.14804376875189634,0.14796930421933477,0.05533582064953545,0.05504493665917194
mid_252,48,2023-02-01,387,0.9972627950709201,0.10369451207769027,0.10362038438811606,0.07421988238313115,0.07426847109003619
mid_252,49,2023-03-01,387,0.9972258324966156,0.2134246769797368,0.213232162820992,0.10602350989738382,0.10635800713609543
mid_252,50,2023-04-03,388,0.9971935088496311,0.11477616632637713,0.1146409230052587,0.16575172918676268,0.16631922686828202
mid_252,51,2023-05-01,388,0.9970970959415668,0.12171713334267978,0.12154044245672167,0.07186376252995111,0.07205841589303515
mid_252,52,2023-06-01,388,0.9967792944141048,0.1433789772251423,0.14318337166351908,0.17323819530376344,0.1735852306550409
mid_252,53,2023-07-03,388,0.9964813475069046,0.08718516657323552,0.08722783999412458,0.1330404142082885,0.1337195410510742
mid_252,54,2023-08-01,388,0.9963269085105634,0.07913127552024819,0.0790244246288906,0.08356557742942956,0.08385873503846397
mid_252,55,2023-09-01,388,0.9961090801263051,0.11460426871272604,0.11449888904677426,0.08708534680600993,0.0877476015645848
mid_252,56,2023-10-02,389,0.9958283821830629,0.14559410155833952,0.14546461500912403,0.09941829423815288,0.09972346972580853
mid_252,57,2023-11-01,389,0.9954265936497071,0.13572949096836204,0.13537722180326325,0.15730698075547594,0.15828434477857461
mid_252,58,2023-12-01,389,0.9952215902107012,0.1114219347807052,0.11132654325884263,0.1886953440508241,0.18913388085581215
mid_252,59,2024-01-02,389,0.9951182105946655,0.1091227578875671,0.10889358007429172,0.12218579283547178,0.12249863387842952
mid_252,60,2024-02-01,389,0.9951393943037783,0.11419160736258291,0.11400518525221275,0.0941744370787763,0.0945356840899065
mid_252,61,2024-03-01,390,0.9951371475474355,0.08996802665646172,0.08986081154506355,0.11950708203890498,0.1201035899078502
mid_252,62,2024-04-01,391,0.9945940380197879,0.10533508380446771,0.105100550122335,0.15661939462299487,0.1574047909108182
mid_252,63,2024-05-01,391,0.9946424706756372,0.10842307685150278,0.10830714241003839,0.10199413610606439,0.10244497228092037
mid_252,64,2024-06-03,391,0.9942165363476433,0.08871178906732478,0.08851922289569454,0.13213540449872574,0.13264183156845707
mid_252,65,2024-07-01,394,0.993726347198541,0.12986752333694107,0.1294299376209932,0.10972662951592382,0.11082156820059794
mid_252,66,2024-08-01,395,0.9941335228045909,0.15611251150652572,0.15568225121502077,0.15155267790140187,0.15262503197621963
mid_252,67,2024-09-03,395,0.9948228791554622,0.08432483308305354,0.08413171495709548,0.16877394388437453,0.16950509520282017
mid_252,68,2024-10-01,396,0.994773557622388,0.09018465322517957,0.09011682488594934,0.0713390718995352,0.07182400294260893
mid_252,69,2024-11-01,396,0.9944309575638757,0.14053758565138197,0.14025602316062166,0.12044441923408031,0.12079714477811893
mid_252,70,2024-12-02,396,0.994109037817724,0.1254079779704098,0.12527835257648792,0.202417603529774,0.20411147395298135
mid_252,71,2025-01-02,396,0.9939670535895385,0.14044010985437355,0.14062316119353077,0.11503612587401862,0.11583792542571361
mid_252,72,2025-02-03,396,0.9937119841695908,0.09495014791591316,0.09475218454481953,0.08576698812545555,0.08574601773440536
mid_252,73,2025-03-03,397,0.9935194722374798,0.1390193189403763,0.13869861676403386,0.14089865940795357,0.1418844093159577
mid_252,74,2025-04-01,397,0.9940376249938804,0.3321212282177048,0.3311436769082506,0.10336411758581096,0.1038957446046603
mid_252,75,2025-05-01,398,0.9963546966491408,0.13542750140679974,0.13533674139351803,0.23114219455908092,0.2312544342603855
mid_252,76,2025-06-02,398,0.9966241964131788,0.10291599999675777,0.10286383408199057,0.06975099039503502,0.0700034067504777
mid_252,77,2025-07-01,398,0.9966981507362038,0.10499234936429373,0.10492739701920305,0.04546961596515356,0.04531106874668778
mid_252,78,2025-08-01,398,0.9965587301036598,0.11342363383717935,0.11325333211723107,0.076452214616579,0.07638003261152415
mid_252,79,2025-09-02,398,0.9963470208150504,0.09136364678317395,0.09128780254467463,0.07925027075196832,0.07951697807824021
mid_252,80,2025-10-01,398,0.9962356239624807,0.09783358272647136,0.09771209695761231,0.044968769027129325,0.044971649058465075
mid_252,81,2025-11-03,399,0.996240294492403,0.11157596032470048,0.11136036364395213,0.06575413980070172,0.065441508917241
mid_252,82,2025-12-01,399,0.9962409371569565,0.07704328437129329,0.07701297033606157,0.11187804872195785,0.11194782278027476
mid_252,83,2026-01-02,399,0.9961830109487568,0.08976267316882114,0.08956855550395428,0.04604512539543988,0.0459649048364371
mid_252,84,2026-02-02,399,0.9961898657537687,0.08029784605683707,0.08007149276149389,0.07940496360604196,0.07947269144808133
mid_252,85,2026-03-02,399,0.9960033785442022,0.11292302649662889,0.1127566860100194,0.10327381258722937,0.10316025664161721
mid_252,86,2026-04-01,399,0.9959073534257201,0.10043300000431882,0.1004141070767286,0.08634282052026927,0.08650128387140016
mid_252,87,2026-05-01,399,0.9927803558212981,0.07974169908001465,0.07964368844023909,0.2279552805280169,0.22848989294927324
mid_252,88,2026-06-01,399,0.9919222713887755,0.1199642770907518,0.1205958617168053,0.11937514918920389,0.1190714788544043
mid_252,89,2026-07-01,399,0.9918697864231233,0.12393035785250175,0.12472080774224921,0.09906095063677349,0.0996695762773547
small_63,1,2018-06-01,506,0.962694118336237,0.06530072507982573,0.06419981226321335,0.44374397190202175,0.46358970744694733
small_63,2,2018-07-02,507,0.938663433676047,0.06358792930192628,0.06389870110477482,0.4376348550965917,0.4512784468199339
small_63,3,2018-08-01,508,0.9322956106216167,0.048255009750489276,0.0466166381222774,0.46694730707484705,0.47805037271826756
small_63,4,2018-09-04,512,0.9325961278102477,0.06359410689433748,0.061679649656086,0.40531745171858147,0.444267830946577
small_63,5,2018-10-01,513,0.9436079099012357,0.15516944290060952,0.15405274215091783,0.5843895497521132,0.7248171957975871
small_63,6,2018-11-01,516,0.9668815879426873,0.06908697732744633,0.0633463987221959,0.693593482957189,0.7723477201401027
small_63,7,2018-12-03,516,0.9709925358745145,0.17834967965432813,0.1754614568452955,0.28592454139300416,0.3044897779317555
small_63,8,2019-01-02,517,0.9822989652101322,0.08867342244798564,0.08700491399564657,0.34936793587494097,0.3642531815036454
small_63,9,2019-02-01,519,0.9825464536024798,0.06052582605349877,0.05986429020999228,0.29647909831948727,0.30434099816546983
small_63,10,2019-03-01,521,0.9816162721136651,0.09878820612273861,0.09492066982909857,0.24562958755307004,0.2543488230041095
small_63,11,2019-04-01,521,0.9729066081887792,0.08100735402337633,0.07957062582280737,0.47878941941237657,0.4963301457850307
small_63,12,2019-05-01,521,0.9639702069006177,0.09847984106040972,0.09573711328397605,0.3823217109405755,0.3831650942588256
small_63,13,2019-06-03,521,0.9765225324120689,0.09113955432374661,0.0903767171325686,0.3610566127091914,0.3609538492908674
small_63,14,2019-07-01,522,0.9735558459895136,0.06815844976945956,0.06579350264193926,0.2999129861585633,0.29643427780313497
small_63,15,2019-08-01,524,0.9751967874981444,0.15601157022210244,0.15397860358633877,0.28561363662705774,0.2794979672597071
small_63,16,2019-09-03,525,0.9783255157408909,0.07949543710683582,0.07757795162075481,0.3389495854254024,0.34371827060945137
small_63,17,2019-10-01,527,0.9805006165319677,0.0711458185946295,0.07046719943173482,0.2875861655817879,0.29108310825403716
small_63,18,2019-11-01,527,0.979576263929853,0.07761244603395687,0.07845466257962908,0.31736472222282375,0.3169882082108344
small_63,19,2019-12-02,527,0.9671652805727057,0.05193986024577672,0.05255068503299131,0.3909907941197839,0.39829248231157177
small_63,20,2020-01-02,528,0.9467351061738913,0.09566900031829835,0.09369401899894474,0.33998803305635017,0.341612223641811
small_63,21,2020-02-03,530,0.9515015816654628,0.25107190550255754,0.2503843615118595,0.37393041239925523,0.3824388382335881
small_63,22,2020-03-02,530,0.9722353912395095,1.033717642259298,1.0321568347799797,0.7213898321166039,0.7269425670203947
small_63,23,2020-04-01,530,0.9925983321764503,0.43418653744065666,0.43287759193665587,1.1486694126563757,1.1585901231878861
small_63,24,2020-05-01,531,0.9928187272423267,0.3165834683659346,0.3149809748084592,0.2515836347474039,0.25390559191053563
small_63,25,2020-06-01,532,0.9929987246793212,0.30446212987304977,0.30315536903487605,0.16751791794136445,0.1680045003061757
small_63,26,2020-07-01,532,0.9923076171492723,0.16121416142592587,0.16068323867946105,0.49955416985142254,0.5027554768389857
small_63,27,2020-08-03,533,0.9910010239873424,0.08989057695323935,0.08938762185855112,0.37054689761307447,0.37168138328268524
small_63,28,2020-09-01,533,0.9880845312269899,0.20221008954090158,0.2019407831581295,0.32712359536796204,0.32843620491806036
small_63,29,2020-10-01,534,0.97762038052267,0.17572098654744234,0.17479846862307907,0.37024856632934816,0.3781606120597558
small_63,30,2020-11-02,535,0.9785191550585135,0.21109417050491208,0.20793614762767734,0.41938687894087023,0.42769961577488
small_63,31,2020-12-01,538,0.9871701557939025,0.11858271978422893,0.118280185859286,0.5479088775939459,0.5614716442175809
small_63,32,2021-01-04,542,0.986255981280031,0.2006755936463562,0.20012846036025692,0.2497713964299912,0.2508631339205059
small_63,33,2021-02-01,544,0.9838399082799556,0.18469621998364974,0.1847322066661453,0.2812929233116882,0.28256514114397197
small_63,34,2021-03-01,544,0.9734620143844422,0.16552272298066095,0.16384597664352424,0.6051709606425419,0.6176372217776522
small_63,35,2021-04-01,545,0.9788538615357241,0.07953013316431613,0.07816807779160588,0.3567516893566043,0.3664521630535963
small_63,36,2021-05-03,546,0.9792544670775896,0.14970267540727997,0.148523547525378,0.34188560770735665,0.3480481584414756
small_63,37,2021-06-01,548,0.9789848185887411,0.1282328941153895,0.12718555214161534,0.31597817676398166,0.3212428828527859
small_63,38,2021-07-01,550,0.9736688760827528,0.13567448346351021,0.1337229781353987,0.46626704297750765,0.47473989726515997
small_63,39,2021-08-02,553,0.9777445532796774,0.10558899942087546,0.10473975787856012,0.4210162237589351,0.4279906235492495
small_63,40,2021-09-01,555,0.9798876888253182,0.1159169716777266,0.115116630270498,0.3142589865294445,0.31898524398147055
small_63,41,2021-10-01,562,0.9798486429717227,0.09595812483057335,0.09490169105960232,0.32157651401746834,0.327299123341424
small_63,42,2021-11-01,565,0.9739048047692223,0.1413367445614427,0.13993646402970547,0.38536541365905064,0.392589079085227
small_63,43,2021-12-01,566,0.9702436180818336,0.14961486812400496,0.147787696297584,0.4200003793305482,0.43660091842522747
small_63,44,2022-01-03,569,0.9759004455775495,0.14181889420624297,0.14037810525120642,0.5581919719254116,0.5736969352087612
small_63,45,2022-02-01,572,0.9810785938057311,0.15906842122865142,0.15768597784075528,0.4359252953279394,0.4532395204338134
small_63,46,2022-03-01,572,0.9849737936483415,0.14668546753978512,0.14559993003231883,0.4122105345597681,0.42023745586433814
small_63,47,2022-04-01,573,0.9851638663098716,0.15724774812455072,0.15615637459849321,0.32620905160649094,0.3354252028980338
small_63,48,2022-05-02,573,0.9853471261407404,0.19007738673958144,0.18881159466989136,0.23001265489533754,0.23264661236206507
small_63,49,2022-06-01,573,0.9881259303609025,0.23190756856282843,0.23107449395360366,0.3431572477025049,0.347249774290366
small_63,50,2022-07-01,574,0.9890743490123063,0.13458569535884865,0.1340031762673742,0.35200420687070016,0.3572240318079113
small_63,51,2022-08-01,574,0.9889482298898611,0.14695362333507161,0.1463856616654523,0.22068262891351853,0.22244355596277166
small_63,52,2022-09-01,574,0.9864090978567125,0.19497875215122082,0.1939167163142087,0.3171422065136342,0.3204473560455823
small_63,53,2022-10-03,574,0.9863655233732455,0.22729017480223632,0.22690078812019301,0.31256356392565865,0.3155016735160073
small_63,54,2022-11-01,574,0.9879026267016832,0.2100315902007629,0.20954294751439279,0.3861938025538023,0.39213720627533677
small_63,55,2022-12-01,574,0.9882387986635061,0.15561697371764183,0.1553591635871819,0.34887712859184106,0.3526744720667683
small_63,56,2023-01-03,574,0.9867262862920771,0.15491903013908187,0.1547677220513555,0.3086091379287366,0.31247313513552083
small_63,57,2023-02-01,575,0.9846732351039374,0.12405187696543797,0.1234648406813519,0.3823923938640119,0.38543663705109055
small_63,58,2023-03-01,576,0.9800311506987704,0.22527674069107131,0.22430948397977027,0.42643882939189837,0.4360293302317344
small_63,59,2023-04-03,577,0.9809540589053108,0.11005025759727675,0.10871623516753844,0.6015125026913752,0.6140299461910055
small_63,60,2023-05-01,577,0.9812619765107057,0.10408406876686584,0.10222098938220842,0.3347109750326427,0.33861294074490544
small_63,61,2023-06-01,577,0.9810356408423518,0.1763641029868748,0.1751481507588698,0.5041039584104277,0.510765417661933
small_63,62,2023-07-03,578,0.9808454267478234,0.09273796951503259,0.09200887635272444,0.41027716087991667,0.4175735460176352
small_63,63,2023-08-01,578,0.9798382849805702,0.09907197056078312,0.0987252059225029,0.29649045053379164,0.302090664473461
small_63,64,2023-09-01,579,0.966441207954014,0.12159931165324221,0.12017765439059683,0.4527779969065199,0.46607824239839546
small_63,65,2023-10-02,582,0.9605630744327909,0.14119972353315824,0.13984006740058333,0.43075963925515326,0.4502860972144385
small_63,66,2023-11-01,582,0.965043324776357,0.19837753210045428,0.19597979416943573,0.5991648584341575,0.6209493068461939
small_63,67,2023-12-01,583,0.9834147078403367,0.1364732864590004,0.1357035069701174,0.5870115768104702,0.6083811826903952
small_63,68,2024-01-02,585,0.9852906707425946,0.14120171851573754,0.14046781405096234,0.2719618315981852,0.2748996452057775
small_63,69,2024-02-01,586,0.9863505062522739,0.16122247232785322,0.16056317486308277,0.34312426302658705,0.3459036674901871
small_63,70,2024-03-01,587,0.9815390181750259,0.1119910139361008,0.11126659205140282,0.44346033177678623,0.44873711085383183
small_63,71,2024-04-01,587,0.9759427382084479,0.13263181136358612,0.131545263651264,0.35035623705614216,0.35593845236618094
small_63,72,2024-05-01,588,0.9753026041486228,0.10570356021700711,0.105276818283555,0.3731619484178581,0.3788392116603103
small_63,73,2024-06-03,588,0.9681535606434098,0.09854373635955985,0.0974821305471365,0.5237702229018174,0.5371377084046266
small_63,74,2024-07-01,588,0.9657559290152313,0.17628017263417112,0.17431868249850094,0.4535246990478712,0.47133453621298227
small_63,75,2024-08-01,588,0.971523701527633,0.17742198732283707,0.17519225962406396,0.6089234068141673,0.6279096171952738
small_63,76,2024-09-03,588,0.9820743995584785,0.11098018275048879,0.10989130948983436,0.4206521447539058,0.4245047396090291
small_63,77,2024-10-01,590,0.9828526020139993,0.11940225376357151,0.11902668013104864,0.21359691836845618,0.2140648718213299
small_63,78,2024-11-01,591,0.9741698639326979,0.15857526122405224,0.1545942708939017,0.4536069148758945,0.4592235164061274
small_63,79,2024-12-02,591,0.9776280370813107,0.13677190258635388,0.13647117717724605,0.5533689816801945,0.5682265798522808
small_63,80,2025-01-02,593,0.9793287336271502,0.15537681101273979,0.15539225565184145,0.25593229464751865,0.2593169971327943
small_63,81,2025-02-03,594,0.9782531779645414,0.12227531132074854,0.12164535898658697,0.29372537936081217,0.2954435383874671
small_63,82,2025-03-03,594,0.9645785700546501,0.13762115864021376,0.13576770972904648,0.6836323337418349,0.702901730160439
small_63,83,2025-04-01,594,0.9663397831660034,0.3106214054087076,0.30454821781069885,0.4302027607971698,0.4466031990887158
small_63,84,2025-05-01,594,0.9899095687781932,0.16259113346852735,0.16197432012528176,0.4811173772981231,0.48883295342084476
small_63,85,2025-06-02,595,0.9910369935514373,0.13593018522499303,0.135481204303183,0.27574274172128965,0.27645417431124586
small_63,86,2025-07-01,595,0.9914930759833951,0.1276489780145363,0.1272613761922863,0.19785327155223997,0.19837220064520586
small_63,87,2025-08-01,595,0.9793543704267645,0.14810029006629874,0.14633833409365385,0.519083005135222,0.5263621803650866
small_63,88,2025-09-02,595,0.9772906217480746,0.1103446686897534,0.10944400085704047,0.38899372716364,0.39937959329761696
