uni,n,k,date,p,V1,stab1,V3,stab3,V6,stab6,V12,stab12
mid,252,1,2022-01-03,365,0.21148300438220924,1.0000000000000018,0.24733107367146734,0.9902355696470027,0.27198936245733346,0.9892149342426073,0.29308500804101445,0.9799860061942687
mid,252,1,2022-02-01,365,0.18159283536819382,0.9999999999999984,0.2032237405942423,0.9943715860603429,0.24106502080167239,0.9840961095031852,0.26044722165046647,0.9789797918850409
mid,252,1,2022-03-01,365,0.15376303629209806,0.9999999999999996,0.17310614607958233,0.9934626795297139,0.22494716616354637,0.9807629512284791,0.2633740364244415,0.9779293971020591
mid,252,1,2022-04-01,366,0.18238347377616781,0.9999999999999993,0.1697280509944587,0.9937828877565125,0.17936936388342933,0.9791806499048133,0.21554867055055532,0.9723331742488106
mid,252,1,2022-05-02,366,0.17706993481033584,0.999999999999999,0.1694869040674621,0.9955446012802771,0.17855666574405848,0.9843287851141308,0.2738916271840046,0.9675876370106185
mid,252,1,2022-06-01,370,0.17991246758114113,1.0000000000000009,0.18153330522976924,0.9975131370611116,0.20952505279214934,0.9846390748429785,0.30286931900665903,0.962466293247498
mid,252,1,2022-07-01,370,0.22527461356137712,0.9999999999999998,0.2122382759768825,0.9977512072440841,0.1820564806798789,0.9884691184449957,0.14959125468479953,0.959473904107176
mid,252,1,2022-08-01,370,0.15437465516864574,1.0000000000000009,0.15241109212053813,0.9989253779909464,0.1456179396829257,0.9916755455348626,0.1439729787665094,0.9583547603454825
mid,252,1,2022-09-01,372,0.18571421002495717,1.000000000000001,0.18253850918575196,0.9992500892637616,0.17921125931874893,0.9947209367932636,0.17731500706705572,0.9590897999707145
mid,252,1,2022-10-03,373,0.20397175692784258,0.9999999999999987,0.20363284470020654,0.99948901973045,0.20186786925038364,0.9963954624131193,0.21598731037539326,0.9647940355308511
mid,252,1,2022-11-01,374,0.2024600567417777,1.0000000000000007,0.19664856805044426,0.9995649721330441,0.19146115882411519,0.9980029279744413,0.16833401254854874,0.9742775763553082
mid,252,1,2022-12-01,376,0.12515187502709543,0.9999999999999993,0.1243406390804341,0.9992440174969394,0.12293971757174228,0.9982171936551806,0.104787748222533,0.9784272878880121
mid,252,1,2023-01-03,376,0.16062523075642474,1.000000000000001,0.1602489485892273,0.9992461259775383,0.1567886402778373,0.9982329458445057,0.14516232753704303,0.9841983645701231
mid,252,1,2023-02-01,376,0.14405265615485846,1.0000000000000002,0.14234880980022666,0.9996592832262335,0.1398981570114366,0.998318113427558,0.13248669002484328,0.9886883546826062
mid,252,1,2023-03-01,377,0.2391219999262006,0.9999999999999999,0.24213609227748878,0.999578126216706,0.24069505271898917,0.9984517179255706,0.22076837046663034,0.9923082023636554
mid,252,1,2023-04-03,379,0.14088616400315082,0.9999999999999999,0.14247831496698357,0.9987341848493391,0.14535068257328224,0.9980365313965471,0.14333040925743423,0.9939082793221151
mid,252,1,2023-05-01,379,0.10686123874788585,1.0000000000000009,0.11373834750914777,0.9986706536286579,0.12178203872244937,0.99783005468856,0.11896129198557535,0.9949404389433407
mid,252,1,2023-06-01,381,0.15918061409068215,1.0000000000000007,0.18131118046122355,0.9985335891936583,0.1998513265575865,0.9965047357536089,0.20616259956198166,0.9944652381928858
mid,252,1,2023-07-03,385,0.10510659923131792,1.0000000000000009,0.11644932035831325,0.9974919611653685,0.12234981815504033,0.9950266403712538,0.12579259095681858,0.9929047007976225
mid,252,1,2023-08-01,385,0.0890818737135633,0.9999999999999979,0.09126899281319338,0.9988446079988578,0.09664737489177211,0.9946144509632499,0.09844359219844515,0.9915230714671573
mid,252,1,2023-09-01,386,0.13195918094196038,1.0000000000000007,0.13273911674192965,0.999481621203197,0.1410634832051568,0.9956469296044994,0.15209883246831923,0.9905265653924049
mid,252,1,2023-10-02,387,0.12273921134735637,0.9999999999999998,0.12315869569498218,0.9993644076065459,0.1281898126653952,0.9961738449950377,0.14125580131920387,0.9895806215179006
mid,252,1,2023-11-01,387,0.12053615373932151,1.0000000000000004,0.1274754355472454,0.9989849848861944,0.13098918827021033,0.9974175521861612,0.13994894462447346,0.9888745891813371
mid,252,1,2023-12-01,387,0.12953965975888468,0.9999999999999996,0.13843877194349224,0.9963603683747279,0.14421237253480085,0.995682831524633,0.14010728155341137,0.9867808192644482
mid,252,1,2024-01-02,387,0.12030404952149562,1.0000000000000002,0.11741525848202813,0.9959501666023715,0.11082798358268575,0.9937192718536015,0.09622718926673487,0.9852632380652053
mid,252,1,2024-02-01,387,0.09213279070990213,0.9999999999999994,0.09316713647895143,0.9987811622784111,0.09877002632635269,0.99278035243641,0.1121680381484923,0.9845438493583081
mid,252,1,2024-03-01,388,0.08486136290316265,1.0,0.08258380278710023,0.9989626762854118,0.07843036147372487,0.9930489736828512,0.07637026447821538,0.9848172152838582
mid,252,1,2024-04-01,388,0.08278673896628513,0.9999999999999994,0.08111840686689323,0.9978704767101161,0.08036285563011851,0.9939338855610356,0.08340249234418179,0.9851461532509543
mid,252,1,2024-05-01,388,0.10215933982871751,0.9999999999999994,0.09990774393938694,0.9976821437628254,0.09980986114915265,0.9958676394745485,0.11308337056723676,0.9863876123083235
mid,252,1,2024-06-03,388,0.09908037402683736,1.0000000000000004,0.08300822619382814,0.9976359082581918,0.07699945292828018,0.9945292550423637,0.07707895888654535,0.9864999960589835
mid,252,1,2024-07-01,388,0.09783706138950293,0.999999999999999,0.0978325008368346,0.9971993229360934,0.09925953459918646,0.9931514892315774,0.10132885275080214,0.9860836205959693
mid,252,1,2024-08-01,388,0.11545469863154455,1.0,0.11545519723225134,0.9984226023948929,0.11465168060354297,0.9930522985397776,0.11320904520676098,0.9859324835989387
mid,252,1,2024-09-03,389,0.09517248920856346,0.9999999999999999,0.09346411827683555,0.9980004014245177,0.08949840690520881,0.9945211458330466,0.08813025617090355,0.9861219097332627
mid,252,1,2024-10-01,389,0.07746754663928897,1.0000000000000009,0.07641884455067477,0.9987050844398747,0.07420275683609891,0.995284902270801,0.07312929389662283,0.9868339219680693
mid,252,1,2024-11-01,389,0.13312404258188779,0.9999999999999991,0.1335051903900719,0.9993609942059803,0.13674478225283512,0.9963940186402116,0.1174151501053635,0.9878905189367576
mid,252,1,2024-12-02,389,0.1083620186602003,0.999999999999999,0.11281166625818607,0.997142506720004,0.11369267388550974,0.9951494687488471,0.11000878115521588,0.9877775710923797
mid,252,1,2025-01-02,389,0.1838269809038105,1.0000000000000002,0.17129296907965236,0.9961105279032938,0.16224991797321292,0.9942819583979623,0.1478622886925667,0.987259202521399
mid,252,1,2025-02-03,390,0.11205280855886939,0.9999999999999999,0.10989855338374747,0.9985713798284506,0.10961818361198412,0.9939830780785809,0.10344700006289731,0.9869513621750277
mid,252,1,2025-03-03,391,0.13192231524938566,1.0000000000000002,0.12981105738046966,0.9984516726382672,0.12599714386156627,0.9932940376565061,0.1256836960614484,0.9866558230125738
mid,252,1,2025-04-01,391,0.2750425573230858,0.9999999999999983,0.2796584235714939,0.9980066340061177,0.2866744834846468,0.993623938026403,0.29863691901342904,0.9859603784441394
mid,252,1,2025-05-01,391,0.16607395015643547,0.999999999999999,0.15022822699603053,0.9935078948342597,0.14145672037623966,0.9923058529458434,0.13263077506531068,0.9841067170710975
mid,252,1,2025-06-02,394,0.11162578657175515,0.999999999999999,0.1136950175272911,0.9938840136796983,0.10729011590871482,0.9900878783912499,0.1041055099207879,0.9823593399598624
mid,252,1,2025-07-01,395,0.12533439101067953,0.9999999999999997,0.1273062888532579,0.9994674950248472,0.12293565179415798,0.989870093550523,0.11841023312375884,0.9822907108480555
mid,252,1,2025-08-01,395,0.1129491355114507,1.0,0.11608801030938169,0.9996836923937331,0.1259359410062596,0.9916631206637083,0.12347987118308515,0.9825688431480627
mid,252,1,2025-09-02,396,0.10660757662787111,1.0000000000000002,0.1104030222364983,0.9993372434453147,0.11655977927042584,0.9943854262123539,0.12059186161683427,0.9825714333075335
mid,252,1,2025-10-01,396,0.11220468841874666,0.9999999999999992,0.11567845525327877,0.9994039584885073,0.12156199565511343,0.9984650924682374,0.13030575821111479,0.9834237400174187
mid,252,1,2025-11-03,396,0.1299644744093413,0.9999999999999998,0.1307590314428404,0.9997762881627316,0.13582800504186182,0.9988232407737797,0.15220564819127327,0.9853904728560114
mid,252,1,2025-12-01,396,0.1122467576227697,0.9999999999999988,0.11387703089147955,0.9992182724063676,0.1168933372165127,0.9986295189883325,0.13150525875803828,0.9865483681074632
mid,252,1,2026-01-02,396,0.09287759488305732,1.0000000000000002,0.09284737749272572,0.9992201874127509,0.09353341787844037,0.9985958482131144,0.10389837895680036,0.9882999809216637
mid,252,1,2026-02-02,397,0.09595696594433821,0.9999999999999996,0.0979280951999376,0.9996776443050134,0.09849309499389443,0.9986285360449081,0.10757489160676237,0.9908419499958686
mid,252,1,2026-03-02,397,0.1271874806321211,1.0000000000000007,0.1310975819856412,0.9995443368488423,0.13479602054192932,0.9985706236496849,0.1461406585954672,0.9936198555866773
mid,252,1,2026-04-01,398,0.10694719291218409,1.0000000000000013,0.10645800266605522,0.9991232389410081,0.10881128907002696,0.9983623364792907,0.11356760786729155,0.996401765953514
mid,252,1,2026-05-01,398,0.13227637767031836,1.0000000000000004,0.12464483388427326,0.9914035527858966,0.12132699825320219,0.9930904675471877,0.12513187022426417,0.9932057966436935
mid,252,1,2026-06-01,398,0.22107614428428346,0.9999999999999989,0.23930611576731542,0.9885045585536295,0.24567799742989177,0.9856942544806475,0.2521549462003332,0.9878420733129775
mid,252,3,2020-01-02,347,0.07117848435152181,0.9999999999999989,0.07666487438853531,0.9766305408576793,0.08073080992536188,0.8958090225832419,0.10526475214426889,0.7469909921597088
mid,252,3,2020-02-03,347,0.31212452570700133,0.999999999999999,0.31700034931255966,0.9869409454271453,0.3149067828813725,0.9253116161652468,0.3055636874359203,0.7417168894994149
mid,252,3,2020-03-02,348,0.9572757878259174,0.9999999999999996,1.0214380907898202,0.9699447956742955,1.0297855667068345,0.9477791317214012,1.0120104565704369,0.7468877678552293
mid,252,3,2020-04-01,350,0.28247592996002435,0.9999999999999994,0.4213824605879736,0.6699454163624922,0.5212490744465452,0.8098247928534879,0.4566274997194274,0.7276605338583702
mid,252,3,2020-05-01,352,0.19437572709431675,0.9999999999999999,0.16045257876887867,0.6791841384921926,0.40828997046180865,0.6640189841735952,0.41563394050102564,0.6968239244072173
mid,252,3,2020-06-01,353,0.24563278293168375,0.9999999999999997,0.236072830684135,0.9862830176185473,0.2116857115708117,0.5586178264921103,0.3617693750515575,0.6528527151270874
mid,252,3,2020-07-01,353,0.20164368318377696,0.9999999999999977,0.19095615041228434,0.9909916823453435,0.1754534569658238,0.6742092810031208,0.2618532937703588,0.6049074714415464
mid,252,3,2020-08-03,353,0.17774246045900197,0.999999999999999,0.1780174613280685,0.9919161697918301,0.18335359315574412,0.8344290739640622,0.21454498202365369,0.5576051749648527
mid,252,3,2020-09-01,354,0.22360890034971725,1.0,0.22226001469199666,0.998560175685662,0.2126811683619314,0.9762667312528172,0.16203836168242952,0.5465863858464287
mid,252,3,2020-10-01,355,0.16931642049405424,0.9999999999999986,0.16876935839048163,0.9983890325462685,0.16756945438448834,0.986226899600575,0.17734468483416832,0.595398925907246
mid,252,3,2020-11-02,355,0.2777914480184269,0.9999999999999993,0.27092849781617073,0.9986018792397242,0.27366596282243233,0.9907733730848043,0.18431248433606273,0.6703768456468553
mid,252,3,2020-12-01,355,0.1426751483681752,0.9999999999999989,0.138531731931645,0.8560062309240042,0.14227044628577265,0.9119548584413141,0.129642195457629,0.7046348370273929
mid,252,3,2021-01-04,355,0.14663763524758114,0.9999999999999988,0.13190950984254007,0.8480064419078759,0.13146502123076048,0.8406529292559691,0.1318315881417315,0.7411837808747285
mid,252,3,2021-02-01,355,0.23326785557316682,1.0,0.181827782909008,0.9940139809602777,0.1730819807569995,0.805505539713629,0.16929130032402112,0.7785880901082264
mid,252,3,2021-03-01,355,0.19839322268295287,0.9999999999999993,0.1697790183640223,0.9757006647395622,0.15364915366765397,0.8141550274429408,0.18102323030429773,0.8107785028793252
mid,252,3,2021-04-01,356,0.10774409439089677,0.999999999999999,0.09467285832761789,0.7155750620486723,0.08965397890489,0.727294335654931,0.09686896544051353,0.7227756873759348
mid,252,3,2021-05-03,358,0.15883644719211035,0.9999999999999998,0.08270852822331452,0.5874412331221679,0.08559901342437819,0.741569413710627,0.10601406941989161,0.651773299779156
mid,252,3,2021-06-01,359,0.1174404248923647,0.9999999999999982,0.1264528457369685,0.818005541383126,0.12305794321113586,0.6056503025935281,0.12309671718967902,0.6096545715263096
mid,252,3,2021-07-01,360,0.1376598592236211,1.0000000000000002,0.1367347463122612,0.9945281938256355,0.12929981257489162,0.6547627460856704,0.0953803661988267,0.5663544075770441
mid,252,3,2021-08-02,360,0.11881771454648268,0.9999999999999997,0.12136833092041673,0.9959120624711242,0.12553105902663234,0.7952448613394842,0.12220560023412214,0.5484876842940638
mid,252,3,2021-09-01,362,0.1281710910421784,0.9999999999999993,0.1283374726928524,0.9974971651998766,0.12734135749631653,0.9095170884998275,0.12549773269710254,0.5473537894322043
mid,252,3,2021-10-01,363,0.11018345044402707,0.9999999999999983,0.11304640360920938,0.9977320465330649,0.11725792023109123,0.9934123652857265,0.12325327574843141,0.5994970171386975
mid,252,3,2021-11-01,364,0.11193772145307727,0.9999999999999986,0.11534344348188623,0.9971965891303847,0.11896906051603412,0.9941342121562328,0.12765787607173684,0.6758412483856038
mid,252,3,2021-12-01,365,0.13603225391528373,0.9999999999999983,0.13632681803355626,0.9524764336242661,0.13620704794890884,0.9671952648833322,0.13258544409141032,0.74995571356433
mid,252,3,2022-01-03,365,0.13118293155011382,0.999999999999999,0.12808356030480766,0.9509237702692777,0.13082728838754287,0.9457773518663904,0.12068127679729575,0.8203421422467084
mid,252,3,2022-02-01,365,0.16866199619963337,0.9999999999999989,0.17411827684471398,0.9820407179940986,0.17534023976052854,0.9371488788237682,0.17002894316361702,0.8789758605563779
mid,252,3,2022-03-01,365,0.17608194514181066,0.9999999999999986,0.14512164474952363,0.6682142205269824,0.15570548310261834,0.8258084557839597,0.15839735292559923,0.900310072221304
mid,252,3,2022-04-01,366,0.16879417895167856,0.999999999999999,0.17997095469384006,0.6763686719117503,0.17970594281522448,0.6828918265000047,0.18110804960400545,0.8345022558504168
mid,252,3,2022-05-02,366,0.18708619569840815,0.9999999999999989,0.19243556514090346,0.968361610776104,0.18175007517612993,0.5910318056108482,0.17494338518902505,0.7597102899909173
mid,252,3,2022-06-01,370,0.21194939038925695,0.9999999999999977,0.2156539350364554,0.983731556766512,0.21756727261629694,0.6693648258713657,0.23087059384297903,0.6861536497693334
mid,252,3,2022-07-01,370,0.17560075512929116,0.9999999999999994,0.16845522743476837,0.984999569158679,0.16630084958486804,0.8083081199938611,0.13072349938482813,0.6217713613451059
mid,252,3,2022-08-01,370,0.1375494993025229,1.0000000000000007,0.13644291462519445,0.9922661190223682,0.13457486437345242,0.953008839720069,0.13242835815359819,0.5838765549406607
mid,252,3,2022-09-01,372,0.16491663781556476,0.9999999999999999,0.16734749793651768,0.9936142890735501,0.17380977179395127,0.9717656879199166,0.17077441192886175,0.5994274452209939
mid,252,3,2022-10-03,373,0.21279457496777587,0.9999999999999993,0.21420299260931505,0.995880418269026,0.21199933904214951,0.9768165759896955,0.20841726519625242,0.6554526494924293
mid,252,3,2022-11-01,374,0.16971762420992606,0.9999999999999998,0.1693475895919638,0.9967817256937844,0.1666544758916114,0.9847745329437549,0.15890511172815824,0.7243877430273475
mid,252,3,2022-12-01,376,0.08389393587148396,0.9999999999999994,0.08947655963027487,0.9959147272535317,0.09768780172980944,0.9890515950811078,0.10716330762136345,0.800413170931962
mid,252,3,2023-01-03,376,0.13211856296226074,1.0,0.13043840719432206,0.9950371541889436,0.12907576256374914,0.9905826712279825,0.12518825186057492,0.8768648780049836
mid,252,3,2023-02-01,376,0.1228139168578032,0.999999999999998,0.12192734514172167,0.9956851040406541,0.12188732395536173,0.9885231793522734,0.11397952002525226,0.9486452182060578
mid,252,3,2023-03-01,377,0.15328990824,0.999999999999999,0.15728873407126462,0.9923057172374242,0.16211043837814246,0.9869691904075469,0.16888539413266365,0.9645559391076195
mid,252,3,2023-04-03,379,0.13740252783593862,0.9999999999999981,0.13830499144474961,0.9674650450183058,0.1410116397962952,0.9726363413164799,0.13459308241108386,0.96679376015348
mid,252,3,2023-05-01,379,0.186653980125321,0.9999999999999969,0.16476688266113343,0.9687953522496447,0.14324613045986345,0.9583370567653888,0.13902693043267209,0.9581555299264943
mid,252,3,2023-06-01,381,0.09803515995581696,0.9999999999999993,0.10021720957454668,0.9048460286594114,0.09687480951446363,0.8946156230510226,0.09783470661862158,0.9212016441531047
mid,252,3,2023-07-03,385,0.09597156428573593,0.9999999999999991,0.1024505632374511,0.8948438555784691,0.10297080996853712,0.8457608256451754,0.10542121361585745,0.882024181381754
mid,252,3,2023-08-01,385,0.09093623724329619,0.9999999999999982,0.09089855738346966,0.9633622071544923,0.09432583152688404,0.8163195518869966,0.09268666096943903,0.8358642471244585
mid,252,3,2023-09-01,386,0.10890242005377351,1.0000000000000007,0.11355268693245256,0.9660333975496531,0.11835286517937624,0.8215802691485509,0.11066757129128284,0.7892982152234074
mid,252,3,2023-10-02,387,0.13223296421482375,0.9999999999999993,0.1334650314374656,0.966658806335062,0.13062736163462801,0.8431302482246088,0.13255750913904465,0.743201400904958
mid,252,3,2023-11-01,387,0.09772756770547938,0.9999999999999993,0.10791343488753033,0.9699094068435924,0.11491483921668777,0.895199961067331,0.11778249377082585,0.7056416919890535
mid,252,3,2023-12-01,387,0.1581316866521806,0.9999999999999991,0.16006157324734913,0.9667145975796068,0.16115962223502145,0.919507355224128,0.16828541247278656,0.6931493093124547
mid,252,3,2024-01-02,387,0.0916757299102187,0.9999999999999986,0.09133043070111506,0.9667818970991495,0.10002331847642056,0.9288052000596878,0.1149047745641281,0.7034477685598876
mid,252,3,2024-02-01,387,0.07802362162513293,0.9999999999999984,0.07757469634097858,0.9740464608343241,0.08349526889141203,0.9317626438318846,0.09358910118509543,0.7328638035824752
mid,252,3,2024-03-01,388,0.06803941418224609,0.9999999999999989,0.07591460871693619,0.8492565934947343,0.07600273384429575,0.8509084698602838,0.08417599995776384,0.7448206097520377
mid,252,3,2024-04-01,388,0.08536189615067959,0.9999999999999993,0.08338824482232733,0.8603539253901362,0.0882442216292822,0.7975155040261855,0.10508932802961976,0.7441323481502246
mid,252,3,2024-05-01,388,0.1123815397520662,0.9999999999999989,0.11334593298211261,0.9703729971579317,0.10171027783151139,0.781264167939803,0.10182513024007349,0.7322967373972478
mid,252,3,2024-06-03,388,0.07847996424654566,0.9999999999999992,0.09346632704402508,0.6669197869669403,0.08729214260006488,0.7016014405384519,0.06955070457595287,0.6913091648357431
mid,252,3,2024-07-01,388,0.09319217628963296,1.0000000000000002,0.09339112501512846,0.6663976478890792,0.09791455655661421,0.5998280329054638,0.09440601724836853,0.6395093318384413
mid,252,3,2024-08-01,388,0.11872262714305436,0.9999999999999993,0.11701945985470001,0.9671030644019989,0.1153197450402706,0.5329892440739533,0.11363012722420596,0.5858939551914271
mid,252,3,2024-09-03,389,0.09120108016126237,1.0,0.0908446922599198,0.9660791276497434,0.0883668378072364,0.6669752658009636,0.09316306729821022,0.5322415142526469
mid,252,3,2024-10-01,389,0.07309184640527672,0.9999999999999998,0.07401456484785499,0.9895094517849113,0.07476925976160752,0.8300970793757028,0.0949092804491354,0.4853394775821679
mid,252,3,2024-11-01,389,0.13093535633349293,0.9999999999999988,0.12940999123298583,0.9945178765478967,0.1298483404803821,0.9443093417144025,0.12256147121459075,0.5158553231321518
mid,252,3,2024-12-02,389,0.10763031020561933,0.9999999999999984,0.11484813840610088,0.9640799662049174,0.11585301069298146,0.9526477556992266,0.11399306231282452,0.5883958553867094
mid,252,3,2025-01-02,389,0.1526444496216277,1.0000000000000002,0.13796836238944357,0.9585067089169594,0.1284424911372009,0.9515176687514497,0.12735490046759107,0.6667881674886815
mid,252,3,2025-02-03,390,0.09571658527929384,0.9999999999999997,0.09633913751622895,0.9782924944860312,0.09674613972561928,0.9470207746329672,0.09632439968948561,0.7464202589729503
mid,252,3,2025-03-03,391,0.1262138849061507,0.9999999999999983,0.12495490759910598,0.9713600286940715,0.12494936023951515,0.9473597877139285,0.12613046994464489,0.825659046167384
mid,252,3,2025-04-01,391,0.3031769725444057,0.9999999999999987,0.3067632508983356,0.9869728191787831,0.30479449115221874,0.9461296835549697,0.30757740961562374,0.8952845884124723
mid,252,3,2025-05-01,391,0.15293480813372348,0.9999999999999974,0.12365157293434043,0.9840513217342152,0.11869037208507037,0.9457689627142185,0.1153036218185053,0.8999033184425131
mid,252,3,2025-06-02,394,0.09054909881490115,0.999999999999999,0.09676061687457863,0.7353169688677839,0.0853759333021386,0.8390612340127434,0.0801933077148479,0.8916094509298562
mid,252,3,2025-07-01,395,0.09662250981445929,0.9999999999999997,0.10457388285460371,0.7468008740527158,0.10053121005492174,0.7054975654341024,0.10366797683505455,0.8255686211452165
mid,252,3,2025-08-01,395,0.0995373999344797,0.9999999999999983,0.09864828061093725,0.9843446158212545,0.09924231921094992,0.6377652865333658,0.0977410404271595,0.7507043364467695
mid,252,3,2025-09-02,396,0.09713342464338191,1.0000000000000004,0.09970641191537759,0.9891023394972929,0.0997758026531877,0.7131112959419804,0.0979827262478331,0.6792078860042302
mid,252,3,2025-10-01,396,0.11292516401603367,0.9999999999999994,0.11472950999315121,0.9948884996726526,0.10602719401490221,0.8448649443038411,0.09568571312702286,0.6213245493144847
mid,252,3,2025-11-03,396,0.12038764270420846,0.9999999999999987,0.12209574463735441,0.9918630322906159,0.1168766805698134,0.9775009128575657,0.10857293287697198,0.6024287166904909
mid,252,3,2025-12-01,396,0.11590987753298179,0.9999999999999993,0.10187086952148225,0.9463500302039345,0.09353759194515007,0.9508082077289927,0.09029790075662114,0.6216076557735634
mid,252,3,2026-01-02,396,0.08502430485934938,0.9999999999999992,0.08485850626387709,0.9397475628583439,0.08461749006941738,0.932142626213872,0.0708014903926009,0.6656899261156982
mid,252,3,2026-02-02,397,0.13026599991293714,0.9999999999999981,0.14281910519124477,0.9831238088700458,0.14132099995459407,0.918448250486936,0.1272318411578477,0.7179341833563817
mid,252,3,2026-03-02,397,0.12395419141793106,0.9999999999999984,0.16038961524359516,0.9000890684724516,0.16480780716731033,0.8697392168390387,0.13539366115086135,0.7466790708396096
mid,252,3,2026-04-01,398,0.11786462547928513,0.9999999999999996,0.14717662181077892,0.880002384399221,0.1626453612880358,0.8327022727013462,0.13104017239717852,0.7671937170051877
mid,252,3,2026-05-01,398,0.08529552645153779,0.9999999999999993,0.09080397786537114,0.9338350896284073,0.13294965959138685,0.7976208464736398,0.10206097763579888,0.7694347713588008
mid,252,3,2026-06-01,398,0.11745485119342174,0.9999999999999993,0.1208794890920216,0.9504127058013715,0.09675645126572731,0.7838723357499816,0.10800945628969674,0.7295820554333865
mid,252,5,2020-01-02,347,0.07290259774810456,0.9999999999999986,0.08005890011283694,0.9610145403214806,0.08056339816531645,0.93111693687646,0.08273304800006138,0.7961035067709369
mid,252,5,2020-02-03,347,0.29639571349330596,0.9999999999999984,0.2732590854290677,0.8595106601654314,0.262347106591126,0.8687089003736023,0.25961059110594,0.7953608982237388
mid,252,5,2020-03-02,348,0.8698801607888285,0.999999999999999,0.966401074405809,0.8828832099498459,0.9437590286172555,0.859389571876222,0.8898303766975852,0.8051031773700339
mid,252,5,2020-04-01,350,0.2902725780737126,0.9999999999999988,0.2827964158679582,0.6106256740809253,0.35000248282498686,0.7278444992734432,0.35193735151879085,0.7724605427227424
mid,252,5,2020-05-01,352,0.15540969314714956,0.9999999999999994,0.14476629246634082,0.668560390692255,0.21929861948936885,0.5846746955304032,0.2342673465772225,0.7199186124168614
mid,252,5,2020-06-01,353,0.21444741791658212,0.9999999999999996,0.21930926598619924,0.9633688273093848,0.21385914811627865,0.5188797299527091,0.25062896863076417,0.65386800974322
mid,252,5,2020-07-01,353,0.1472989405512941,0.9999999999999977,0.1487413895653543,0.9758347151873444,0.16692538938428642,0.6671409445926278,0.15711281747862627,0.5847738038130192
mid,252,5,2020-08-03,353,0.11785797217169527,0.9999999999999991,0.1166073760955552,0.9834705365857392,0.1342609927525834,0.820369228327921,0.13820278429793373,0.5150074560458773
mid,252,5,2020-09-01,354,0.15218735453724933,0.9999999999999986,0.15387716696603085,0.9908854936890963,0.16621818238331104,0.9360779695713985,0.16282824655153424,0.5035573257945364
mid,252,5,2020-10-01,355,0.1728237575594086,0.9999999999999982,0.1737372277074679,0.9886955773851616,0.17653722450845913,0.9510599961380138,0.21882604923469257,0.5822351914589269
mid,252,5,2020-11-02,355,0.14952693668453054,0.9999999999999994,0.16300282868944613,0.9814920399738687,0.171502644801427,0.9631865610477733,0.20264492585640329,0.6637218230770487
mid,252,5,2020-12-01,355,0.1262983942326958,0.999999999999999,0.1252002029008518,0.9402986215724102,0.12428066241867888,0.9271441565957337,0.12374359750972691,0.7227530351895527
mid,252,5,2021-01-04,355,0.13805879729751458,0.9999999999999993,0.1372956595268931,0.9570944367749481,0.13229666656499048,0.9102752329660204,0.1485764587866043,0.7685733986773171
mid,252,5,2021-02-01,355,0.16892928536605778,0.9999999999999998,0.16491478361974804,0.6698699621210027,0.16088264901507368,0.8023776286811484,0.16057498586213917,0.7822042895991236
mid,252,5,2021-03-01,355,0.1398685110528237,0.9999999999999997,0.14139954772609648,0.6622022952530986,0.12631333646371562,0.6520648767019508,0.13049117895966927,0.7828354030590976
mid,252,5,2021-04-01,356,0.10668974628377045,0.9999999999999989,0.08742028448682262,0.6713510651828973,0.08491854186120924,0.595011760639222,0.07232383276079747,0.7517048114670208
mid,252,5,2021-05-03,358,0.10795356625892205,0.9999999999999991,0.10047837990235235,0.6658772332074513,0.09863345462758415,0.6615341764724643,0.09130897931781375,0.7151533535953328
mid,252,5,2021-06-01,359,0.13145910183379098,0.9999999999999983,0.12993564510588573,0.9752790661955789,0.13134126230156382,0.6175295296794436,0.12690029901635796,0.6823787761684085
mid,252,5,2021-07-01,360,0.10148424755049243,1.0000000000000004,0.09866217579403629,0.9741810459146281,0.09293706656507794,0.6607779254724278,0.09860841865709322,0.6240602531658211
mid,252,5,2021-08-02,360,0.12007800398421309,0.9999999999999993,0.1228917401092789,0.9814360248730576,0.12760161830426844,0.8077948182627537,0.1253587889107321,0.5803006732775752
mid,252,5,2021-09-01,362,0.1151277559992248,0.9999999999999991,0.11574743184695475,0.9938089809970553,0.11765554684000563,0.9544169301402512,0.12021726743169982,0.6619394091340851
mid,252,5,2021-10-01,363,0.10638191866524126,0.9999999999999986,0.110099319436002,0.9882221956646433,0.11255706609832922,0.9606126950926528,0.12482665930858508,0.6948661110483074
mid,252,5,2021-11-01,364,0.10266027489695306,0.999999999999999,0.10243811692282753,0.9860497932199236,0.10216528703088576,0.9658345949825942,0.10638829638933389,0.7226926092908661
mid,252,5,2021-12-01,365,0.13094458832560088,0.9999999999999979,0.1356124462636603,0.6664366242273874,0.13342763022384166,0.8234267210981802,0.1276106788489903,0.7355118404416188
mid,252,5,2022-01-03,365,0.11746613232058507,0.9999999999999989,0.12633700074016968,0.6693316768766386,0.1281169211441712,0.6593504051869514,0.11708599752816568,0.7193288421982447
mid,252,5,2022-02-01,365,0.14771113502774585,0.999999999999999,0.15495005625975727,0.9800979385351251,0.15271212503226747,0.5226676739547995,0.1416809471365947,0.6950690854846905
mid,252,5,2022-03-01,365,0.16110824676417593,0.9999999999999986,0.15134769884756505,0.9544234648429356,0.14399801088765063,0.6637684443256116,0.14283508515994217,0.6460393619882236
